tau1,tau2,local_tpr,local_fpr,global_tpr,global_fpr
1.9119092300856683e-08,5.645373415160749e-07,0.9840639999999999,0.273258,1.0,0.9983110951034886
1.9119092300856683e-08,8.223393115138079e-07,0.9840639999999999,0.21431999999999998,1.0,0.9919663305088067
1.9119092300856683e-08,1.1978692878755266e-06,0.9840639999999999,0.172349,1.0,0.9772519129021158
1.9119092300856683e-08,1.7448890144799161e-06,0.9840639999999999,0.12412700000000002,1.0,0.9293970615679162
1.9119092300856683e-08,2.541711106269776e-06,0.9840639999999999,0.073226,1.0,0.781487226608618
1.9119092300856683e-08,3.7024104651496657e-06,0.9840639999999999,0.041078,1.0,0.5678190197072666
1.9119092300856683e-08,5.3931555079709445e-06,0.9840639999999999,0.011609,1.0,0.20827265728408106
1.9119092300856683e-08,7.855997223144614e-06,0.9840639999999999,0.003572,1.0,0.06906693164339539
1.9119092300856683e-08,1.1443521752495402e-05,0.9840639999999999,0.000893,1.0,0.0177092934367602
1.9119092300856683e-08,1.6669327442483087e-05,0.98208,0.0,1.0,0.0
1.9119092300856683e-08,2.4281552776716436e-05,0.97216,0.0,1.0,0.0
1.9119092300856683e-08,3.536998161940474e-05,0.964224,0.0,1.0,0.0
1.9119092300856683e-08,5.152205920523527e-05,0.9523199999999999,0.0,1.0,0.0
1.9119092300856683e-08,7.505015448725706e-05,0.944384,0.0,1.0,0.0
1.9119092300856683e-08,0.00010932260424848891,0.928512,0.0,1.0,0.0
1.9119092300856683e-08,0.00015924593202137896,0.886848,0.0,1.0,0.0
1.9119092300856683e-08,0.00023196727739595695,0.8451839999999999,0.0,0.9999999999999999,0.0
1.9119092300856683e-08,0.0003378975971283771,0.769792,0.0,0.9999999999998253,0.0
1.9119092300856683e-08,0.0004922021218977373,0.686464,0.0,0.9999999999157154,0.0
1.9119092300856683e-08,0.0007169714459632347,0.52576,0.0,0.9999996688966009,0.0
1.9119092300856683e-08,0.001044384067961034,0.420608,0.0,0.9999818260266411,0.0
1.9119092300856683e-08,0.0015213131395288076,0.28569599999999995,0.0,0.9988041914828366,0.0
1.9119092300856683e-08,0.0022160369345938236,0.166656,0.0,0.9739092683657167,0.0
1.9119092300856683e-08,0.003228013725698186,0.07936,0.0,0.8086639499146395,0.0
1.9119092300856683e-08,0.004702120461365765,0.037696,0.0,0.5362906845564235,0.0
1.9119092300856683e-08,0.006849393686643143,0.013888000000000001,0.0,0.24399463883065753,0.0
2.7850028763788594e-08,2.7850028763788594e-08,0.9840639999999999,0.7938810000000001,1.0,0.9999999999999808
2.7850028763788594e-08,4.056804004806745e-08,0.9840639999999999,0.7894260000000001,1.0,0.9999999999999706
2.7850028763788594e-08,5.9093866196701257e-08,0.9840639999999999,0.786753,1.0,0.9999999999999621
2.7850028763788594e-08,8.607970752188174e-08,0.9840639999999999,0.781407,1.0,0.9999999999999379
2.7850028763788594e-08,1.2538891976349198e-07,0.9840639999999999,0.76626,1.0,0.9999999999997631
2.7850028763788594e-08,1.8264910107250015e-07,0.9840639999999999,0.733293,1.0,0.9999999999966834
2.7850028763788594e-08,2.660577520367602e-07,0.9840639999999999,0.6388469999999999,1.0,0.9999999985749682
2.7850028763788594e-08,3.875558489102902e-07,0.9840639999999999,0.442827,1.0,0.9999916861677686
2.7850028763788594e-08,5.645373415160749e-07,0.9840639999999999,0.272646,1.0,0.9982824213596699
2.7850028763788594e-08,8.223393115138079e-07,0.9840639999999999,0.21384,1.0,0.9918675975808148
2.7850028763788594e-08,1.1978692878755266e-06,0.9840639999999999,0.171963,1.0,0.9770387850295315
2.7850028763788594e-08,1.7448890144799161e-06,0.9840639999999999,0.12384900000000001,1.0,0.9289475235081468
2.7850028763788594e-08,2.541711106269776e-06,0.9840639999999999,0.073062,1.0,0.7807125738256053
2.7850028763788594e-08,3.7024104651496657e-06,0.9840639999999999,0.040986,1.0,0.5669889853455763
2.7850028763788594e-08,5.3931555079709445e-06,0.9840639999999999,0.011583,1.0,0.20785601941678922
2.7850028763788594e-08,7.855997223144614e-06,0.9840639999999999,0.0035640000000000003,1.0,0.06891743699630493
2.7850028763788594e-08,1.1443521752495402e-05,0.9840639999999999,0.0008910000000000001,1.0,0.01766996594182646
2.7850028763788594e-08,1.6669327442483087e-05,0.98208,0.0,1.0,0.0
2.7850028763788594e-08,2.4281552776716436e-05,0.97216,0.0,1.0,0.0
2.7850028763788594e-08,3.536998161940474e-05,0.964224,0.0,1.0,0.0
2.7850028763788594e-08,5.152205920523527e-05,0.9523199999999999,0.0,1.0,0.0
2.7850028763788594e-08,7.505015448725706e-05,0.944384,0.0,1.0,0.0
2.7850028763788594e-08,0.00010932260424848891,0.928512,0.0,1.0,0.0
2.7850028763788594e-08,0.00015924593202137896,0.886848,0.0,1.0,0.0
2.7850028763788594e-08,0.00023196727739595695,0.8451839999999999,0.0,0.9999999999999999,0.0
2.7850028763788594e-08,0.0003378975971283771,0.769792,0.0,0.9999999999998253,0.0
2.7850028763788594e-08,0.0004922021218977373,0.686464,0.0,0.9999999999157154,0.0
2.7850028763788594e-08,0.0007169714459632347,0.52576,0.0,0.9999996688966009,0.0
