ligand_type,r_max,time_weighted_mean_b,time_weighted_variance,total_bound_time,n_binding_events,n_unbinding_events,binding_unbinding_events,mean_bound_dwell_time,total_signal,signal_rate,ratio,time_weighted_variance_observed,total_signal_observed
ag,50,1.6148276435675746,1.0705654221492407,1614.8276435675746,1616,1615,3231,0.9998932777508202,2388,2.388,2.5,1.124141580036348,2298.285260934113
ag,50,1.3441838887107536,0.8835914002850211,1344.1838887107535,1310,1307,2617,1.0284498000847389,1518,1.518,2.5,0.9662702197016677,1751.8180545749087
ag,50,2.6526763157544364,1.6434306405273047,2652.6763157544365,2599,2597,5196,1.0214387045646656,6124,6.124,2.5,1.8689812901525904,7675.7616554700435
ag,50,1.332065655219717,0.881750407317432,1332.065655219717,1296,1295,2591,1.028622127582793,1464,1.464,2.5,0.7775757380095848,1311.9494470273007
ag,50,1.3534332054038316,0.923059017262569,1353.4332054038316,1333,1331,2664,1.016854399251564,1468,1.468,2.5,0.6732041069624107,1441.9960975027316
ag,50,1.347845383999056,0.9189477241930686,1347.8453839990561,1339,1337,2676,1.0081117307397578,1551,1.551,2.5,0.9136480559270242,1844.3001545193272
ag,50,2.5341948309028175,1.6668079714899713,2534.1948309028176,2520,2518,5038,1.0064316246635494,5659,5.659,2.5,1.6408340536904475,5787.287732325394
ag,50,1.2590166001354604,0.8462101831006418,1259.0166001354603,1317,1316,2633,0.9566995441758817,1388,1.388,2.5,0.8063846436015067,1433.77477441114
ag,50,1.0117002998329563,0.6874280313117319,1011.7002998329563,1002,1001,2003,1.0106896102227336,880,0.88,2.5,0.5774437524157975,643.5983956114667
ag,50,2.799968013297298,1.8789326742762509,2799.968013297298,2877,2874,5751,0.9742407840282874,7423,7.423,2.5,2.0867748507133794,8101.824551954971
ag,50,1.3006690336068543,0.8733262431185512,1300.6690336068543,1297,1296,2593,1.0036026493880048,1478,1.478,2.5,0.8044396774808172,1772.9884053408778
ag,50,1.3612688259109509,0.9505211152547772,1361.268825910951,1366,1365,2731,0.9972665391289017,1642,1.642,2.5,1.0751032111290326,1780.823252869842
ag,50,1.5969226442959379,1.0228368246039337,1596.922644295938,1597,1594,3191,1.0018335284165232,2200,2.2,2.5,1.0439952782899793,1599.4562238446
ag,50,0.9949164013412037,0.6900468841444679,994.9164013412037,992,992,1984,1.0029399207068586,843,0.843,2.5,0.6121992129861424,1012.5253670379138
ag,50,0.9904197925631599,0.69906680705477,990.41979256316,990,990,1980,1.0004240328920808,730,0.73,2.5,0.7751281037866109,888.868342747501
ag,50,1.6309005056451118,1.075449275717957,1630.9005056451117,1609,1608,3217,1.0142416079882535,2302,2.302,2.5,1.1678795388949181,2478.240991148471
ag,50,1.31546347700033,0.9008444047556124,1315.46347700033,1328,1327,2655,0.9913063127357422,1394,1.394,2.5,0.826340718581607,1521.7339026805516
ag,50,2.911929020824342,1.9492784086199313,2911.929020824342,2833,2830,5663,1.02895018403687,7374,7.374,2.5,1.8738296798813885,5951.003769523149
ag,50,1.0061796079709933,0.6820549896006978,1006.1796079709932,992,991,1983,1.01531746515741,811,0.811,2.5,0.585971573629569,873.1270727579112
ag,50,1.618669306576556,1.084389024936361,1618.669306576556,1606,1601,3207,1.0110364188485672,2172,2.172,2.5,0.9627478662027827,2362.8125728277423
